Ticker,Report Date,Fiscal Year,Fiscal Period,Adj. Open,Adj. Close,PeriodReturn,Altman Z-Score,Piotroski F-Score,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Debt Ratio,Earnings Per Share (Diluted),Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Return On Invested Capital,Cash Return On Invested Capital,Dividend Payout Ratio,Net Debt / EBITDA,Net Debt / EBIT
FMC,2022-09-30,2022,Q3,106.02,100.34,0.1663,1.07,6,0.34672,0.15945,0.08786,0.03777,0.01124,3.28948,1.40703,0.3306,0.95351,10.91284,25.26307,3.15394,0.02361,0.05001,0.55289,15.0578,14.54918
FMC,2023-03-31,2023,Q1,121.38,117.03,-0.1409,1.18,4,0.43242,0.23581,0.1458,0.05609,0.01671,-4.64275,1.28993,0.35907,1.55432,10.72865,27.69912,-7.2624,0.03005,-0.10176,0.37092,10.27979,11.72934
FMC,2023-06-30,2023,Q2,105.27,100.54,,0.83,6,0.42661,0.13751,0.03006,0.00903,0.00255,2.89258,1.43975,0.39179,0.24264,8.10951,26.80256,0.70522,0.01115,0.00953,2.38361,21.27473,26.8172
FOX,2019-09-30,2020,Q1,31.68,29.44,0.1539,1.96,,,0.29884,0.1871,0.04736,0.0243,0.32585,3.72963,0.35911,0.79968,4.28778,16.59164,0.26141,0.02679,0.00849,0.02806,4.76256,5.06134
FOX,2019-12-31,2020,Q2,36.32,33.97,-0.3665,1.94,,,0.05267,0.07941,0.02838,0.01467,-1.76087,3.52313,0.3584,0.48387,6.12318,16.74878,-0.85618,0.02384,-0.02768,0.51667,9.45201,26.82537
FOX,2020-03-31,2020,Q3,23.95,21.52,0.1729,1.74,,,0.24942,0.02267,0.00751,0.00385,19.42779,3.78876,0.3617,0.12745,5.65789,16.63487,2.49238,0.01213,0.08002,1.94492,14.20111,4.80616
FOX,2020-06-30,2020,Q4,26.76,25.24,0.0507,1.5,,,0.26592,0.05045,0.01171,0.00561,7.00874,3.9276,0.39228,0.20066,3.97697,16.60197,1.40636,0.00668,0.04201,0.1149,9.88619,6.04531
FOX,2020-09-30,2021,Q1,27.95,26.52,0.0324,2.2,,,0.40228,0.40707,0.0995,0.04916,0.13585,4.20626,0.37697,1.8281,4.5058,17.89552,0.24917,0.05312,0.00712,0.01356,2.08287,3.1288
FOX,2020-12-31,2021,Q2,28.7,27.38,0.2169,1.73,,,0.05603,0.05481,0.02014,0.00984,-0.69245,3.81383,0.35339,0.37458,6.86891,18.3479,-0.26069,0.01875,-0.00755,0.71908,7.48398,15.45467
FOX,2021-03-31,2021,Q3,36.13,33.32,0.0078,1.9,,,0.2535,0.17636,0.05014,0.02475,2.71904,2.91256,0.36868,0.95616,5.4584,18.81324,2.61748,0.02701,0.07269,0.01057,2.81438,3.28872
FOX,2021-06-30,2021,Q4,35.19,33.58,0.0619,1.69,,,0.2173,0.08754,0.02222,0.01104,2.46118,2.92143,0.3461,0.42308,4.85714,18.69412,1.04652,0.01938,0.03012,0.58392,3.80003,3.2621
FOX,2021-09-30,2022,Q1,37.61,35.66,-0.0768,2.04,,,0.32184,0.23021,0.05975,0.03027,-0.03417,3.09341,0.34338,1.2128,5.29565,19.87826,-0.04166,0.04044,-0.00114,0.21398,2.25211,2.59388
FOX,2021-12-31,2022,Q2,34.84,32.92,0.0653,1.62,,,0.04796,-0.0218,-0.00845,-0.00423,7.78117,2.96655,0.37045,-0.16748,7.72348,19.6087,-1.31002,-0.00455,-0.03543,0,43.97703,19.81328
FOX,2022-03-31,2022,Q3,36.69,35.07,-0.1814,1.89,,,0.20666,0.08191,0.02484,0.01285,5.3375,3.7322,0.33211,0.49389,6.07206,19.68366,2.65468,0.02151,0.07592,0.51237,4.66915,3.75045
FOX,2022-06-30,2022,Q4,29.93,28.71,-0.0327,1.89,,,0.21991,0.10089,0.02646,0.01379,2.66393,3.60671,0.32965,0.54647,5.45625,20.39843,1.46645,0.01599,0.04099,0.03922,3.34586,3.16827
FOX,2022-09-30,2023,Q1,28.48,27.77,0.1069,2.11,,,0.30984,0.18954,0.05137,0.02698,0.3241,3.59653,0.34314,1.08036,5.7,20.57321,0.35014,0.03603,0.00939,0.24298,2.66198,2.77509
FOX,2023-03-31,2023,Q3,31.05,30.74,0.0185,1.46,,,0.17703,-0.01322,-0.00516,-0.00241,-27.46267,1.75109,0.32126,-0.10325,7.83877,19.54894,2.84642,0.00426,0.07707,-2.51852,27.67687,4.21694
FOX,2023-06-30,2023,Q4,32.27,31.31,,1.77,,,0.20712,0.12368,0.03518,0.01715,0.99701,1.92705,0.32922,0.74127,5.81958,19.91939,0.71761,0.01979,0.01932,0.02133,4.55371,4.66048
FRT,2003-06-30,2003,Q2,32.3,15.09,0.1677,0.86,,,0.2237,0.1628,0.02009,0.00665,,2.63231,0.47935,0.28179,1.77547,11.52238,,0.02872,,1.98792,26.16282,51.48039
FRT,2003-09-30,2003,Q3,36.47,17.62,0.0545,1,,,0.42234,0.25326,0.03066,0.01064,,3.26093,0.47567,0.43311,1.7549,11.135,,0.02825,,1.19674,17.06267,25.87991
FRT,2003-12-31,2003,Q4,39.08,18.58,0.2169,1.01,,2.66028,0.442,0.32737,0.04523,0.01523,,3.60666,0.49193,0.67068,2.10232,11.74305,,0.02869,,0.80723,15.83107,23.13026
FRT,2004-03-31,2004,Q1,46.04,22.61,-0.0893,0.89,,0.76707,0.41142,0.15281,0.02021,0.0064,,2.64471,0.51483,0.28451,1.91673,11.15959,,0.02172,,1.82932,19.0126,29.14539
FRT,2004-06-30,2004,Q2,41.4,20.59,0.0699,1.02,,,0.39955,0.23412,0.02965,0.01029,,0.09403,0.46957,0.44437,1.94691,12.77622,,0.02575,,1.12775,16.20459,25.61314
FRT,2004-09-30,2004,Q3,43.98,22.03,0.1852,1.01,,,0.39001,0.15754,0.02001,0.00692,,0.12117,0.45892,0.29815,1.9399,12.68522,,0.02265,,1.74957,16.31205,26.19337
FRT,2004-12-31,2004,Q4,52.15,26.11,-0.0544,1.03,4,0.69577,0.38483,0.19097,0.02357,0.00842,,3.07973,0.46411,0.38194,1.92634,12.63802,,0.025,,1.48807,16.64807,26.56834
FRT,2005-03-31,2005,Q1,48.7,24.69,0.2317,1.01,,0.77156,0.41661,0.20812,0.02576,0.00908,,0.15218,0.47977,0.3973,1.94516,12.75783,,0.02517,,1.35427,16.7817,25.74731
FRT,2005-06-30,2005,Q2,59.26,30.41,0.0424,1.01,,,0.41923,0.2166,0.0276,0.00957,,3.0061,0.47523,0.41504,1.93562,12.25043,,0.02602,,1.28882,16.44355,25.32568
FRT,2005-09-30,2005,Q3,59.7,31.7,0.2625,1.02,,0.80358,0.43532,0.27668,0.03489,0.01208,,3.01292,0.47014,0.52326,1.91033,12.2185,,0.03095,,1.14498,16.03764,24.36636
FRT,2006-03-31,2006,Q1,75.02,40.02,-0.0615,1.01,,,0.43695,0.25984,0.03568,0.01199,,3.15973,0.47764,0.53,2.03968,11.9451,,0.03577,,1.49003,15.64053,23.57919
FRT,2006-06-30,2006,Q2,68.35,37.56,0.2247,1.17,,,0.44664,0.32599,0.04443,0.01507,,3.19357,0.32418,0.66,2.05529,12.16154,,0.03403,,0.89236,10.26685,15.41297
FRT,2007-12-31,2007,Q4,81.1,46,-0.0433,1.14,4,0.67893,0.42065,0.9663,0.10644,0.04082,,1.47663,0.54744,2.16951,2.20753,19.30905,,0.05511,,0.28401,19.91367,29.85071
FRT,2008-03-31,2008,Q1,77.72,44.01,-0.1072,1.12,6,0.68554,0.43038,0.23622,0.02608,0.01002,,4.35343,0.42418,0.51,2.159,18.83592,,0.02658,,1.20294,15.11976,22.18105
FRT,2008-06-30,2008,Q2,68.71,39.29,0.2497,1.04,4,0.69074,0.41577,0.22406,0.02522,0.00953,,1.23752,0.55106,0.48934,2.1951,18.78107,,0.02251,,1.24786,20.26238,30.78639
FRT,2008-09-30,2008,Q3,81.99,49.1,-0.2668,0.72,5,0.67962,0.49138,0.25464,0.00106,0.00039,,1.52756,0.41749,0.02074,0.08186,18.89479,,0.01285,,29.5484,352.30111,530.626
FRT,2008-12-31,2008,Q4,59.56,36,-0.2483,1.02,4,0.67963,0.40583,0.25289,0.02929,0.01086,,1.34532,0.5654,0.56626,2.25419,18.7467,,0.02476,,1.17861,20.85093,32.15816
FRT,2009-03-31,2009,Q1,43.37,27.06,0.1349,0.98,4,0.67392,0.41815,0.07895,0.00923,0.00335,,1.15878,0.56635,0.17553,2.22763,18.346,,0.01722,,3.88283,20.72011,31.5289
FRT,2009-06-30,2009,Q2,51.61,30.71,0.2032,0.93,5,0.69444,0.42603,0.21699,0.02537,0.00874,,2.03371,0.5865,0.47901,2.21223,18.21069,,0.02226,,1.42086,20.28217,31.10593
FRT,2009-09-30,2009,Q3,61.64,36.95,0.1142,0.92,6,0.7018,0.44263,0.20839,0.02248,0.00784,,3.53559,0.58804,0.45389,2.18262,19.53517,,0.02027,,1.46366,18.96186,28.25295
FRT,2009-12-31,2009,Q4,68.81,41.17,0.085,1.03,6,0.68273,0.42277,0.2338,0.02633,0.00988,,1.90199,0.55572,0.52037,2.23064,19.12355,,0.02414,,1.32073,19.2426,28.75543
FRT,2010-03-31,2010,Q1,72.71,44.67,-0.026,1.09,7,0.67596,0.4264,0.21027,0.02423,0.00939,,0.94252,0.54541,0.47509,2.2643,18.97459,,0.02465,,1.45049,18.95234,28.24888
FRT,2010-06-30,2010,Q2,71.06,43.51,0.1717,1.07,7,0.8085,0.41918,0.23255,0.02594,0.00998,,1.14318,0.54666,0.50528,2.17784,18.8514,,0.02434,,1.31262,19.22649,29.96132
FRT,2010-09-30,2010,Q3,82.38,50.98,-0.0377,1.05,7,0.79745,0.41887,0.22109,0.02486,0.00943,,1.13729,0.5504,0.48084,2.17996,18.71272,,0.0237,,1.37818,20.02646,30.62835
FRT,2010-12-31,2010,Q4,78.14,49.06,0.0554,1.17,5,0.36718,0.43028,0.23797,0.02767,0.01034,,0.83312,0.34119,0.53221,2.242,18.64601,,0.02465,,1.26584,11.90709,17.97548
FRT,2011-03-31,2011,Q1,81,51.78,0.0525,1.04,6,0.7864,0.40954,0.22558,0.02542,0.00965,,0.94388,0.55946,0.50384,2.23925,19.20286,,0.0235,,1.33374,20.58877,31.7533
FRT,2011-06-30,2011,Q2,85.94,54.5,-0.0248,1.09,6,0.81558,0.42071,0.25405,0.02739,0.01075,,1.06709,0.54682,0.55492,2.1905,19.65101,,0.02478,,1.20496,19.47789,30.37054
FRT,2011-09-30,2011,Q3,83.43,53.15,0.3174,1.15,7,0.80681,0.41229,0.34081,0.03546,0.01441,,1.0718,0.53108,0.74483,2.19147,20.41467,,0.02868,,0.90025,19.20876,30.06688
FRT,2012-12-31,2012,Q4,103.46,70.02,-0.0034,0.93,7,0.38201,0.42039,0.24108,0.02913,0.00963,,0.91669,0.56513,0.58176,2.41906,19.82663,,0.02281,,1.25788,21.48433,33.07681
FRT,2013-09-30,2013,Q3,101.71,69.78,0.0073,0.95,5,0.70087,0.40685,0.38962,0.04395,0.0149,,1.19918,0.5544,0.94387,2.42779,21.34213,,0.02789,,0.77092,20.92207,33.66526
FRT,2013-12-31,2013,Q4,101.26,70.29,0.1393,0.93,5,0.69422,0.38738,0.17285,0.01956,0.00671,,0.70959,0.55078,0.42828,2.48331,21.79728,,0.02038,,1.80418,23.45608,35.2129
FRT,2014-03-31,2014,Q1,114.09,80.08,0.0609,0.95,5,0.67291,0.37139,0.22606,0.02596,0.00877,,1.0025,0.54324,0.57835,2.56441,22.15328,,0.02161,,1.33992,21.60071,36.53028
FRT,2014-06-30,2014,Q2,121.4,84.96,-0.0132,0.98,5,0.70019,0.40704,0.25847,0.02832,0.0098,,0.82334,0.53234,0.64524,2.50256,22.64586,,0.0228,,1.20327,21.21411,33.90422
FRT,2014-09-30,2014,Q3,119.02,83.84,0.1338,1,4,0.69517,0.39559,0.2746,0.02989,0.01048,,0.76876,0.53019,0.69301,2.5302,23.14014,,0.0234,,1.11648,21.31817,34.76695
FRT,2014-12-31,2014,Q4,136.82,95.06,0.1095,0.98,7,0.69715,0.40601,0.19859,0.02185,0.0077,,0.87164,0.5305,0.5137,2.59363,23.44574,,0.02172,,1.68271,22.58994,33.01423
FRT,2015-03-31,2015,Q1,148.71,105.47,-0.1243,0.93,5,0.66647,0.39029,0.2492,0.02893,0.00963,,1.43781,0.55039,0.67166,2.7029,23.13322,,0.0231,,1.28546,21.55745,34.10657
FRT,2015-06-30,2015,Q2,128.5,92.36,0.0728,0.95,6,0.70616,0.41993,0.2397,0.02656,0.00919,,0.83791,0.55758,0.63302,2.64787,23.72029,,0.02276,,1.3656,26.14238,34.34749
FRT,2015-09-30,2015,Q3,136,99.08,0.0775,1,6,0.69532,0.4098,0.28238,0.03142,0.01094,,0.70369,0.52997,0.75615,2.68458,23.99367,,0.02466,,1.14311,21.08425,33.22595
FRT,2015-12-31,2015,Q4,148.04,106.76,0.0746,0.98,5,0.67796,0.39434,0.35229,0.04081,0.01385,,0.75614,0.54657,0.97628,2.77856,23.86952,,0.02846,,0.95894,21.70443,34.97714
FRT,2016-03-31,2016,Q1,155.89,114.72,0.0672,1.05,6,0.66974,0.38782,0.38731,0.04139,0.01499,,0.70286,0.52002,1.0981,2.84279,26.44299,,0.02905,,0.84404,21.21247,34.39381
FRT,2016-06-30,2016,Q2,164.34,122.43,-0.0643,1.05,6,0.69376,0.40476,0.28188,0.02901,0.01076,,0.682,0.53129,0.78629,2.79646,27.0314,,0.02476,,1.18862,21.29533,34.16661
FRT,2016-09-30,2016,Q3,156.25,114.56,-0.1198,1.03,5,0.68247,0.39999,0.29251,0.02981,0.0109,,0.92482,0.5215,0.82308,2.82052,27.51992,,0.02448,,1.1328,20.97519,33.7236
FRT,2017-03-31,2017,Q1,133.34,100.83,-0.0458,0.98,4,0.68212,0.39319,0.27029,0.02834,0.00991,,0.59133,0.53385,0.77849,2.88593,27.43724,,0.02345,,1.24914,22.56539,36.78333
FRT,2017-06-30,2017,Q2,128.23,96.21,-0.0195,0.96,6,0.69468,0.39938,0.36605,0.03815,0.01312,,1.06044,0.54116,1.0559,2.88953,27.53253,,0.02654,,0.92508,22.4246,36.63826
FRT,2018-12-31,2018,Q4,119.52,94.33,0.1801,1.05,6,0.67828,0.35406,0.22303,0.02243,0.00835,,0.86629,0.51376,0.71126,3.18933,29.61876,,0.02152,,1.46626,21.07101,38.00509
FRT,2019-09-30,2019,Q3,136.33,111.32,-0.0467,1.04,5,0.6444,0.34078,0.27124,0.02569,0.0096,,1.03908,0.51684,0.84797,3.1263,30.86822,,0.0225,,1.22791,21.1582,40.79627
FRT,2019-12-31,2019,Q4,127.56,106.12,-0.4146,1.16,4,0.68049,0.37766,0.60775,0.05746,0.02139,,0.86419,0.51621,1.92971,3.17515,31.53712,,0.0351,,0.55435,14.21345,37.4256
FRT,2020-03-31,2020,Q1,74.7,62.12,0.1561,0.82,4,0.68392,0.37028,0.22782,0.02113,0.0068,,3.27864,0.58036,0.70001,3.07268,31.07895,,0.01805,,1.5355,23.71995,40.92385
FRT,2020-06-30,2020,Q2,85.05,71.82,-0.1256,0.72,4,0.62081,0.20776,0.04821,0.0035,0.00109,,3.32147,0.59029,0.11269,2.33741,30.16536,,0.012,,9.51691,33.6288,98.8241
FRT,2020-09-30,2020,Q3,73.74,62.8,0.1734,0.65,4,0.65326,0.29254,-0.14553,-0.013,-0.00393,,2.71851,0.59754,-0.40182,2.76109,28.74996,,0.00691,,-2.67211,54.92618,61.4803
FRT,2020-12-31,2020,Q4,84.65,73.69,0.2033,0.9,4,0.64826,0.29777,0.42236,0.03755,0.01219,,2.87288,0.58187,1.2215,2.89206,30.35704,,0.024,,0.88327,17.78494,55.50939
FRT,2021-03-31,2021,Q1,102.7,88.67,0.1652,0.83,4,0.64104,0.29965,0.21189,0.0183,0.00603,,2.61829,0.57612,0.60157,2.83909,30.72514,,0.01768,,1.79522,24.9445,55.66293
FRT,2021-06-30,2021,Q2,117.44,103.32,0.0163,0.83,7,0.68655,0.34048,0.1908,0.01778,0.00576,,1.26705,0.56273,0.57064,2.98948,30.07346,,0.01749,,1.89516,27.41167,50.93454
FRT,2021-09-30,2021,Q3,120.8,105,0.1644,0.85,7,0.68115,0.34605,0.20265,0.02038,0.00656,,0.95082,0.56395,0.64598,3.19138,29.69821,,0.01843,,1.67753,26.42924,48.23746
FRT,2021-12-31,2021,Q4,136.26,122.26,-0.0963,0.99,6,0.65685,0.29497,0.44432,0.0437,0.01482,,0.95387,0.54934,1.43965,3.25284,31.045,,0.02745,,0.751,17.75093,53.69103
FRT,2022-03-31,2022,Q1,124.09,110.49,-0.2069,0.91,7,0.66074,0.33487,0.19462,0.01897,0.00652,,0.98611,0.54676,0.63616,3.31164,31.90468,,0.01871,,1.71457,25.59211,46.92502
FRT,2022-06-30,2022,Q2,95.32,87.63,-0.0478,0.97,7,0.68815,0.35441,0.22593,0.02131,0.00764,,1.06652,0.53424,0.75956,3.40615,33.9979,,0.01966,,1.43739,23.77751,42.69308
FRT,2022-09-30,2022,Q3,89.54,83.44,0.1208,1.07,5,0.66445,0.33509,0.56365,0.053,0.01876,,0.91636,0.53964,1.96204,3.52676,35.35288,,0.03123,,0.5616,15.80471,46.79747
FRT,2023-03-31,2023,Q1,96.07,93.52,-0.0094,0.93,5,0.67878,0.34464,0.19529,0.01824,0.00645,,0.95394,0.54868,0.65721,3.36524,34.08146,,0.01828,,1.67703,25.68993,47.15698
FRT,2023-06-30,2023,Q2,98,92.64,,0.93,4,0.6875,0.3627,0.20839,0.02021,0.00707,,0.95777,0.5514,0.72021,3.45604,33.7487,,0.01858,,1.53206,24.70987,43.879
FSLR,2007-12-31,2007,Q4,265.74,267.14,-0.1348,6.26,7,0.55255,0.38976,0.31312,0.0573,0.04585,0.04717,4.42651,0.07888,0.77322,2.5679,14.03244,0.03793,0.05115,0.00241,,-6.21765,-6.7566
FSLR,2008-03-31,2008,Q1,227.83,231.14,0.1803,5.92,,0.52979,0.36036,0.23675,0.0405,0.03156,-0.24331,3.50504,0.05949,0.57126,2.49073,14.56099,-0.14347,0.03679,-0.00895,,-7.40657,-8.35368
FSLR,2008-06-30,2008,Q2,267.87,272.82,-0.3076,5.25,,0.54186,0.33226,0.2609,0.05571,0.04159,-1.45015,3.00296,0.0795,0.8496,3.34315,15.65658,-1.26486,0.04735,-0.06866,,-4.92231,-5.63332
FSLR,2008-09-30,2008,Q3,186.48,188.91,-0.2697,5.5,,0.5605,0.37326,0.28469,0.07167,0.05337,0.41879,3.23345,0.09006,1.20419,4.33537,17.22206,0.51689,0.05982,0.02505,,-3.72703,-4.20778
FSLR,2008-12-31,2008,Q4,135.3,137.96,-0.0381,5.34,5,0.53943,0.37202,0.30617,0.08775,0.06279,0.56157,2.82207,0.09386,1.61034,5.33094,18.60008,0.91658,0.07108,0.03992,,-3.23607,-3.68064
FSLR,2009-03-31,2009,Q1,132.7,132.7,0.2223,5.51,6,0.5626,0.40185,0.39357,0.0965,0.07192,-0.13796,3.92511,0.0997,1.99239,5.11976,20.88109,-0.27799,0.08207,-0.01132,,-2.93004,-3.38542
FSLR,2009-06-30,2009,Q2,159,162.2,-0.0576,6.28,7,0.56686,0.388,0.34339,0.08071,0.06205,-0.2246,3.2653,0.08026,2.10789,6.28114,26.725,-0.48443,0.06891,-0.01548,,-1.52248,-1.74622
FSLR,2009-09-30,2009,Q3,153.71,152.86,-0.1142,6.46,5,0.5095,0.33855,0.3189,0.06243,0.04954,0.71755,3.4714,0.06219,1.78531,5.71224,29.17984,1.30712,0.05521,0.03961,,-1.67837,-2.03434
FSLR,2009-12-31,2009,Q4,137.1,135.4,-0.0942,6.49,5,0.41513,0.22569,0.22084,0.05344,0.04228,2.45309,3.42157,0.05223,1.64667,7.59676,31.39259,4.11555,0.04747,0.11646,,-3.31976,-4.21329
FSLR,2010-03-31,2010,Q1,121.68,122.65,-0.0719,7.29,4,0.49658,0.33654,0.30345,0.0606,0.04962,-0.43333,4.35549,0.04678,2.00187,6.72103,33.65494,-0.88376,0.05424,-0.0235,,-2.88846,-2.8863
FSLR,2010-06-30,2010,Q2,114.48,113.83,0.2945,8.05,4,0.48344,0.307,0.27055,0.05283,0.0438,-0.35913,4.96856,0.03818,1.84075,6.92799,35.48106,-0.67314,0.04775,-0.01715,,-3.00282,-3.6451
FSLR,2010-09-30,2010,Q3,150.9,147.35,-0.1168,6.28,5,0.40342,0.26524,0.22167,0.0536,0.04209,0.62348,3.52756,0.05959,2.04213,9.3791,38.7876,1.29625,0.04691,0.02925,,-2.36227,-2.7548
FSLR,2010-12-31,2010,Q4,130.74,130.14,0.2359,6.08,4,0.48659,0.27165,0.25573,0.04515,0.0356,0.88726,3.37351,0.05419,1.79533,7.16275,40.56883,1.62522,0.03961,0.03514,,-3.33456,-4.20273
FSLR,2011-03-31,2011,Q1,155.43,160.84,-0.1776,6.55,2,0.45773,0.22807,0.20442,0.03253,0.02615,-1.83114,2.9672,0.0297,1.33215,6.64869,41.77876,-2.48879,0.02905,-0.05319,,-3.19248,-3.27562
FSLR,2011-06-30,2011,Q2,134.87,132.27,-0.5221,4.1,1,0.36563,0.12112,0.11475,0.01661,0.01238,-6.92005,3.10243,0.07305,0.70172,6.18326,42.7271,-4.91015,0.01397,-0.09669,,-1.43924,-1.60572
FSLR,2011-09-30,2011,Q3,63.57,63.21,-0.5118,4.21,3,0.37698,0.22146,0.19538,0.04881,0.03434,-0.10821,3.25363,0.10629,2.25487,11.64942,46.62818,-0.24629,0.03929,-0.00425,,-0.54243,-0.69393
FSLR,2012-12-31,2012,Q4,29.61,30.86,0.303,2.86,7,0.27306,0.18331,0.14342,0.04276,0.02429,1.86279,2.57163,0.08861,1.80294,12.34425,41.4019,3.2979,0.02904,0.05409,,-2.54779,-2.23938
FSLR,2013-09-30,2013,Q3,39.83,40.21,0.3589,5.34,7,0.28764,0.20929,0.15411,0.04413,0.02842,1.57009,2.19814,0.0334,1.94304,12.81997,44.76676,3.10198,0.03689,0.05792,,-4.90463,-4.91802
FSLR,2013-12-31,2013,Q4,55.85,54.64,0.2773,3.39,4,0.24858,0.11064,0.08184,0.01398,0.00914,2.15725,2.3883,0.03244,0.62332,7.7168,45.18434,1.36239,0.01175,0.02535,,-18.04413,-18.10888
FSLR,2014-03-31,2014,Q1,69.55,69.79,0.0182,5.35,6,0.24913,0.14658,0.11788,0.02417,0.01757,-3.28858,3.04232,0.03119,1.10003,9.5406,46.52417,-3.69856,0.02059,-0.06772,,-5.90189,-8.47496
FSLR,2014-06-30,2014,Q2,71.85,71.06,-0.0739,3.08,5,0.17034,0.00351,0.00832,0.00097,0.00068,12.35312,2.61737,0.02944,0.04447,5.43549,46.61057,0.55852,0.00083,0.01024,,-350.60112,-604.92296
FSLR,2014-09-30,2014,Q3,67.61,65.81,-0.3224,4.44,2,0.21274,0.09421,0.1009,0.01874,0.01395,-1.31612,3.54101,0.03389,0.8858,8.88538,47.83793,-1.17999,0.01611,-0.0212,,-11.04635,-10.69621
FSLR,2014-12-31,2014,Q4,44.52,44.59,0.3409,5.43,7,0.30594,0.19764,0.19179,0.03873,0.02876,4.70867,3.076,0.03176,1.90422,10.05419,49.78741,9.07946,0.03349,0.15771,,-8.93523,-8.92282
FSLR,2015-03-31,2015,Q1,60.03,59.79,-0.2142,3.64,2,0.08308,-0.14943,-0.12983,-0.01221,-0.00913,7.88558,3.19797,0.03633,-0.60689,4.67456,49.68474,-4.78572,-0.01063,-0.08381,,380.69573,17.7153
FSLR,2015-06-30,2015,Q2,48.42,46.98,-0.09,4.08,6,0.18353,0.06375,0.10476,0.01862,0.0138,-0.59472,3.45278,0.04405,0.924,8.88646,49.9888,-0.55363,0.01583,-0.00941,,-24.51495,-25.82528
FSLR,2015-09-30,2015,Q3,41.49,42.75,0.5436,6.58,6,0.38102,0.31294,0.27478,0.06482,0.04947,-0.06904,3.62755,0.03978,3.41468,12.59831,53.40344,-0.239,0.05631,-0.00389,,-3.84434,-3.84258
FSLR,2015-12-31,2015,Q4,66.51,65.99,0.0376,5.16,3,0.24591,0.13982,0.17402,0.02952,0.02239,0.15828,3.48208,0.03956,1.59077,9.28254,54.71287,0.25569,0.02562,0.00406,,-7.88095,-11.70731
FSLR,2016-03-31,2016,Q1,68.73,68.47,-0.292,5.53,6,0.31688,0.20537,0.22331,0.03409,0.02582,0.16598,3.07684,0.0395,1.90409,8.6013,56.34537,0.3188,0.02961,0.00491,,-5.71702,-8.78807
FSLR,2016-06-30,2016,Q2,48.26,48.48,-0.1854,4.39,3,0.2041,0.10071,0.01432,0.00231,0.00178,-11.43407,3.23165,0.03094,0.12913,9.15646,56.74861,-1.49945,0.00201,-0.02302,,-73.64125,-15.20267
FSLR,2016-09-30,2016,Q3,39.22,39.49,-0.3138,3.77,2,0.27389,0.13627,0.22085,0.0253,0.0186,-0.86482,2.46242,0.09733,1.45043,6.59263,57.53645,-1.25914,0.02059,-0.01781,,-13.18107,-14.03537
FSLR,2017-03-31,2017,Q1,27.5,27.1,0.4716,5.06,5,0.0944,0.0135,0.01024,0.00175,0.00138,40.6733,6.31863,0.05267,0.08743,8.56643,50.21763,3.56672,0.0015,0.06098,,-36.41169,-174.27279
FSLR,2017-06-30,2017,Q2,40.06,39.88,0.0644,4.94,3,0.17791,0.05176,0.08336,0.00982,0.00778,-5.23749,6.82133,0.05851,0.49673,5.9741,50.71315,-2.6084,0.00839,-0.04397,,-41.41616,-56.97217
FSLR,2018-12-31,2018,Q4,42.8,42.45,0.3665,3.72,3,0.14222,0.01592,0.07539,0.01,0.00732,-6.04536,4.56501,0.06555,0.48612,6.59267,49.71295,-3.00486,0.0083,-0.05016,,-34.90653,-188.99664
FSLR,2019-09-30,2019,Q3,58.6,58.01,-0.0353,3.77,2,0.25304,0.07554,0.056,0.00591,0.00434,-16.31861,4.00035,0.08975,0.28827,5.18806,49.17107,-4.7412,0.0048,-0.07831,,-8.91421,-21.96917
FSLR,2019-12-31,2019,Q4,55.89,55.96,-0.3556,2.77,5,0.23836,0.17517,-0.04245,-0.01166,-0.0079,-10.94016,2.73085,0.07919,-0.56796,13.2733,48.34358,6.16471,-0.00946,0.1035,,49.53759,-6.40076
FSLR,2020-03-31,2020,Q1,36.12,36.06,0.3727,3.7,4,0.16977,0.00311,0.17046,0.01755,0.01305,-6.80322,3.75165,0.06798,0.85259,5.03929,48.9476,-5.84383,0.0144,-0.09797,,-124.17173,-625.78502
FSLR,2020-06-30,2020,Q2,49.69,49.5,0.3374,3.87,6,0.21398,0.08857,0.05746,0.00706,0.00522,1.06658,3.65602,0.09581,0.34667,6.06466,49.34338,0.37166,0.00573,0.00611,,-8.08611,-15.27588
FSLR,2020-09-30,2020,Q3,65.8,66.2,0.4943,5.27,7,0.3159,0.22334,0.16714,0.02873,0.0222,0.65579,3.83057,0.066,1.45232,8.75334,50.92258,0.95947,0.02463,0.01615,,-4.38858,-5.64694
FSLR,2020-12-31,2020,Q4,100.27,98.92,-0.1175,4.68,7,0.2624,0.09483,0.18992,0.02096,0.01628,0.8372,3.5574,0.03928,1.07998,5.74861,52.09455,0.91401,0.01836,0.01537,,-26.94236,-25.40653
FSLR,2021-03-31,2021,Q1,87.88,87.3,0.0368,6.47,6,0.22999,0.12628,0.26099,0.03682,0.02949,-1.75998,4.68653,0.03614,1.96156,7.57271,53.67978,-3.4784,0.03255,-0.05728,,-4.92228,-12.604
FSLR,2021-06-30,2021,Q2,91.55,90.51,0.0547,5.45,7,0.27674,0.1782,0.13104,0.01426,0.01137,1.04823,4.77435,0.06472,0.77134,5.93074,54.51733,0.81466,0.01247,0.01307,,-7.28934,-11.56119
